post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_datetime,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,engagement_rate,followers_gained,caption_length,hashtags_count,performance_bucket_label,engagement_rate_pct
IG0005720,4,brand,4972,reel,Technology,Explore,0,2025-11-13 08:00:00,2025-11-13,8,Thursday,0,14,13,40,9983,12347,0.0054,243,127,11,medium,0.54
IG0005724,3,brand,10018,carousel,Technology,External,0,2025-10-25 05:00:00,2025-10-25,5,Saturday,103,1,9,13,3346,4428,0.0285,925,120,8,medium,2.85
IG0005729,20,brand,31095,carousel,Technology,Home Feed,0,2024-12-05 14:00:00,2024-12-05,14,Thursday,491,15,21,99,22257,28968,0.0216,6,111,9,low,2.16
IG0005731,3,brand,10018,reel,Technology,Hashtags,0,2025-09-02 12:00:00,2025-09-02,12,Tuesday,136,1,6,0,9344,11203,0.0128,296,97,7,low,1.28
IG0005747,8,brand,15986,image,Technology,External,0,2025-01-15 05:00:00,2025-01-15,5,Wednesday,58,2,1,8,2083,2407,0.0287,684,107,12,medium,2.87
IG0005749,3,creator,10018,image,Technology,External,0,2025-05-29 19:00:00,2025-05-29,19,Thursday,94,4,5,9,1374,1730,0.0647,474,139,6,viral,6.47
IG0005754,8,creator,15986,reel,Technology,Reels Feed,1,2025-08-26 14:00:00,2025-08-26,14,Tuesday,230,9,16,36,4808,6218,0.0468,89,134,13,high,4.68
IG0005767,14,creator,3083,carousel,Technology,Home Feed,0,2024-11-25 18:00:00,2024-11-25,18,Monday,135,2,5,18,8014,12128,0.0132,360,124,10,low,1.32
IG0005775,5,creator,10739,carousel,Technology,Home Feed,0,2025-01-14 11:00:00,2025-01-14,11,Tuesday,166,5,5,25,4248,5436,0.037,912,125,8,medium,3.7
IG0005778,17,creator,15923,carousel,Technology,External,0,2025-04-21 10:00:00,2025-04-21,10,Monday,409,12,28,62,6194,7924,0.0645,318,122,3,viral,6.45
IG0005791,20,creator,31095,carousel,Technology,Hashtags,0,2024-11-21 01:00:00,2024-11-21,1,Thursday,300,5,11,39,3917,5676,0.0625,635,119,10,viral,6.25
IG0005796,8,creator,15986,image,Technology,Hashtags,0,2025-07-24 02:00:00,2025-07-24,2,Thursday,196,7,8,28,3911,6054,0.0395,30,124,9,medium,3.95
IG0005807,1,brand,9461,carousel,Technology,Profile,1,2025-11-04 13:00:00,2025-11-04,13,Tuesday,96,0,10,15,2224,3320,0.0364,106,136,7,medium,3.64
IG0005810,1,brand,9461,reel,Technology,Explore,0,2025-11-06 07:00:00,2025-11-06,7,Thursday,0,1,8,31,4033,5272,0.0076,635,102,8,medium,0.76
IG0005811,1,brand,9461,reel,Technology,Hashtags,1,2025-02-06 19:00:00,2025-02-06,19,Thursday,74,1,1,16,3696,5441,0.0169,376,116,4,low,1.69
IG0005830,17,brand,15923,image,Technology,Reels Feed,0,2025-04-27 22:00:00,2025-04-27,22,Sunday,170,3,9,15,8400,12647,0.0156,253,140,9,low,1.56
IG0005838,19,creator,3447,carousel,Technology,Hashtags,0,2025-11-14 20:00:00,2025-11-14,20,Friday,183,6,4,24,3138,4899,0.0443,985,116,3,high,4.43
IG0005853,18,creator,7486,reel,Technology,External,1,2025-08-23 22:00:00,2025-08-23,22,Saturday,0,8,24,50,7521,11292,0.0073,413,122,5,medium,0.73
IG0005854,11,brand,9044,carousel,Technology,Home Feed,0,2025-09-25 11:00:00,2025-09-25,11,Thursday,492,12,26,75,6935,10149,0.0596,486,137,5,viral,5.96
IG0005875,19,brand,3447,carousel,Technology,Hashtags,0,2025-06-19 12:00:00,2025-06-19,12,Thursday,461,14,20,82,8764,12037,0.0479,834,123,5,high,4.79
IG0005879,1,creator,9461,image,Technology,Profile,0,2025-05-16 20:00:00,2025-05-16,20,Friday,493,12,16,74,12485,16114,0.0369,694,133,11,medium,3.69
IG0005883,6,brand,10034,reel,Technology,Hashtags,0,2025-05-10 11:00:00,2025-05-10,11,Saturday,73,1,3,11,2614,3641,0.0242,187,122,14,medium,2.42
IG0005903,16,creator,9696,reel,Technology,External,0,2025-03-29 20:00:00,2025-03-29,20,Saturday,165,6,14,27,4851,6140,0.0345,346,119,5,medium,3.45
IG0005907,11,brand,9044,image,Technology,Profile,0,2025-06-23 08:00:00,2025-06-23,8,Monday,546,16,36,87,15626,23497,0.0292,107,122,14,medium,2.92
IG0005918,14,creator,3083,carousel,Technology,External,1,2025-10-24 01:00:00,2025-10-24,1,Friday,94,1,4,9,2645,3119,0.0346,2,104,8,medium,3.46
IG0005922,19,creator,3447,carousel,Technology,Reels Feed,0,2025-05-21 14:00:00,2025-05-21,14,Wednesday,89,3,4,13,2864,3847,0.0283,92,109,11,medium,2.83
IG0005933,15,creator,8167,image,Technology,Explore,1,2025-03-29 05:00:00,2025-03-29,5,Saturday,840,25,50,109,11098,14080,0.0727,127,125,6,viral,7.27
IG0005937,6,creator,10034,carousel,Technology,Explore,0,2025-09-07 01:00:00,2025-09-07,1,Sunday,111,3,6,18,2413,2705,0.051,419,124,6,high,5.1
IG0005945,15,creator,8167,carousel,Technology,Home Feed,0,2025-08-10 09:00:00,2025-08-10,9,Sunday,438,13,23,66,7605,9533,0.0566,767,117,9,high,5.66
IG0005949,2,creator,22291,carousel,Technology,Profile,1,2025-05-23 22:00:00,2025-05-23,22,Friday,240,12,10,41,3556,4526,0.0669,4,122,12,viral,6.69
IG0005976,4,creator,4972,reel,Technology,Explore,0,2025-07-18 15:00:00,2025-07-18,15,Friday,396,12,14,59,5293,6125,0.0785,593,114,7,viral,7.85
IG0005980,19,creator,3447,image,Technology,Hashtags,1,2025-04-18 15:00:00,2025-04-18,15,Friday,580,0,23,76,11599,12840,0.0529,722,122,11,high,5.29
IG0005990,18,brand,7486,carousel,Technology,External,0,2025-02-12 18:00:00,2025-02-12,18,Wednesday,769,26,35,116,10796,17074,0.0554,564,124,11,high,5.54
IG0005994,7,creator,3551,carousel,Technology,Profile,0,2024-11-27 06:00:00,2024-11-27,6,Wednesday,616,12,18,73,10692,13319,0.054,352,116,6,high,5.4
IG0006000,5,creator,10739,image,Technology,Home Feed,0,2025-09-07 03:00:00,2025-09-07,3,Sunday,120,1,9,21,3739,4585,0.0329,480,97,7,medium,3.29
IG0006024,18,creator,7486,image,Technology,External,1,2025-07-31 05:00:00,2025-07-31,5,Thursday,236,7,13,39,7039,8024,0.0368,973,115,5,medium,3.68
IG0006025,10,creator,4542,reel,Technology,External,0,2025-07-01 09:00:00,2025-07-01,9,Tuesday,292,9,14,36,6290,9653,0.0364,719,107,8,medium,3.64
IG0006027,20,creator,31095,image,Technology,Profile,0,2025-10-02 02:00:00,2025-10-02,2,Thursday,75,2,8,12,1715,2358,0.0411,193,125,7,medium,4.11
IG0006030,18,brand,7486,carousel,Technology,Hashtags,0,2025-03-29 01:00:00,2025-03-29,1,Saturday,268,7,12,0,7197,10768,0.0267,204,112,6,medium,2.67
IG0006050,18,brand,7486,carousel,Technology,Profile,0,2025-03-08 07:00:00,2025-03-08,7,Saturday,116,4,10,17,3171,3685,0.0399,183,120,6,medium,3.99
IG0006051,3,brand,10018,reel,Technology,External,1,2025-11-14 01:00:00,2025-11-14,1,Friday,334,14,14,57,10251,13806,0.0303,853,129,4,medium,3.03
IG0006053,1,creator,9461,carousel,Technology,Profile,1,2025-08-27 02:00:00,2025-08-27,2,Wednesday,417,11,27,69,8699,12477,0.042,489,128,10,high,4.2
IG0006057,12,brand,13798,image,Technology,External,1,2025-09-23 17:00:00,2025-09-23,17,Tuesday,1423,46,72,209,20376,30598,0.0572,171,132,5,high,5.72
IG0006061,3,brand,10018,image,Technology,Profile,0,2024-12-21 09:00:00,2024-12-21,9,Saturday,65,1,3,13,2043,2583,0.0317,856,96,4,medium,3.17
IG0006064,3,creator,10018,image,Technology,Reels Feed,0,2024-11-28 06:00:00,2024-11-28,6,Thursday,560,18,35,93,7339,8250,0.0856,670,126,5,viral,8.56
IG0006066,20,creator,31095,reel,Technology,Profile,0,2025-09-16 20:00:00,2025-09-16,20,Tuesday,172,4,12,24,4159,6028,0.0352,966,106,9,medium,3.52
IG0006070,14,creator,3083,reel,Technology,Home Feed,0,2025-03-17 17:00:00,2025-03-17,17,Monday,369,6,12,60,6097,7580,0.059,338,128,6,low,5.9
IG0006075,10,creator,4542,image,Technology,Hashtags,1,2025-11-04 00:00:00,2025-11-04,0,Tuesday,80,0,5,8,1704,2578,0.0361,258,120,12,medium,3.61
IG0006076,16,creator,9696,image,Technology,External,0,2024-11-24 00:00:00,2024-11-24,0,Sunday,153,5,3,28,2922,4088,0.0462,335,119,5,high,4.62
IG0006080,6,creator,10034,reel,Technology,Hashtags,0,2024-12-11 12:00:00,2024-12-11,12,Wednesday,315,9,17,55,4669,7316,0.0541,795,131,2,high,5.41
IG0006085,9,creator,6916,reel,Technology,External,1,2025-11-03 00:00:00,2025-11-03,0,Monday,57,1,4,15,2786,3168,0.0243,289,134,9,medium,2.43
IG0006087,11,brand,9044,image,Technology,Hashtags,1,2024-12-21 15:00:00,2024-12-21,15,Saturday,293,7,0,46,6532,9500,0.0364,120,131,7,medium,3.64
IG0006106,2,creator,22291,carousel,Technology,External,0,2025-08-26 21:00:00,2025-08-26,21,Tuesday,57,2,2,9,1315,1945,0.036,125,139,7,medium,3.6
IG0006108,16,creator,9696,image,Technology,Reels Feed,1,2025-08-30 11:00:00,2025-08-30,11,Saturday,336,10,14,48,4336,5538,0.0737,518,120,6,viral,7.37
IG0006140,8,creator,15986,image,Technology,Explore,1,2025-07-29 03:00:00,2025-07-29,3,Tuesday,273,7,14,48,8267,13050,0.0262,265,134,11,medium,2.62
IG0006159,6,brand,10034,image,Technology,Hashtags,0,2025-07-03 00:00:00,2025-07-03,0,Thursday,36,1,3,6,3275,4674,0.0098,815,138,5,low,0.98
IG0006181,1,creator,9461,image,Technology,Explore,0,2025-07-04 23:00:00,2025-07-04,23,Friday,485,14,21,79,7572,8785,0.0682,867,114,3,viral,6.82
IG0006189,4,creator,4972,reel,Technology,External,1,2025-07-31 17:00:00,2025-07-31,17,Thursday,326,2,15,42,4175,4611,0.0835,547,102,6,viral,8.35
IG0006200,19,creator,3447,reel,Technology,Hashtags,0,2024-12-29 21:00:00,2024-12-29,21,Sunday,30,0,2,6,1041,1606,0.0237,328,118,5,low,2.37
IG0006203,9,brand,6916,carousel,Technology,Hashtags,0,2024-12-05 14:00:00,2024-12-05,14,Thursday,268,7,18,50,4951,7686,0.0446,153,137,10,high,4.46
IG0006207,4,creator,4972,reel,Technology,Explore,0,2025-03-29 11:00:00,2025-03-29,11,Saturday,811,28,47,125,23185,28301,0.0357,819,106,9,medium,3.57
IG0006229,10,creator,4542,image,Technology,Hashtags,0,2025-03-26 19:00:00,2025-03-26,19,Wednesday,216,6,17,30,8968,11418,0.0236,968,124,7,low,2.36
IG0006230,6,creator,10034,image,Technology,External,0,2024-12-08 01:00:00,2024-12-08,1,Sunday,175,6,3,22,5482,6382,0.0323,468,114,9,medium,3.23
IG0006236,10,creator,4542,carousel,Technology,External,1,2025-03-20 20:00:00,2025-03-20,20,Thursday,218,6,14,37,12926,17768,0.0155,530,124,6,low,1.55
IG0006251,11,creator,9044,reel,Technology,Explore,1,2025-01-18 13:00:00,2025-01-18,13,Saturday,232,7,12,27,6081,7473,0.0372,510,121,14,medium,3.72
IG0006257,1,creator,9461,image,Technology,Hashtags,0,2025-06-23 15:00:00,2025-06-23,15,Monday,112,1,6,20,8010,8967,0.0155,123,108,12,low,1.55
IG0006262,5,creator,10739,image,Technology,Home Feed,0,2025-07-05 01:00:00,2025-07-05,1,Saturday,29,2,3,3,1621,1820,0.0203,202,145,9,low,2.03
IG0006279,15,creator,8167,carousel,Technology,Explore,1,2025-07-03 09:00:00,2025-07-03,9,Thursday,295,7,16,44,4500,6798,0.0533,558,132,9,high,5.33
IG0006280,13,creator,5824,reel,Technology,Reels Feed,0,2025-10-19 10:00:00,2025-10-19,10,Sunday,311,12,18,44,4730,6314,0.061,854,116,7,viral,6.1
IG0006283,10,creator,4542,carousel,Technology,Explore,0,2025-09-29 11:00:00,2025-09-29,11,Monday,582,17,29,104,10452,11791,0.0621,190,123,11,viral,6.21
IG0006293,18,creator,7486,image,Technology,External,0,2024-11-21 01:00:00,2024-11-21,1,Thursday,146,2,0,22,3407,4451,0.0382,784,117,6,high,3.82
IG0006331,15,brand,8167,image,Technology,External,0,2025-08-29 01:00:00,2025-08-29,1,Friday,78,4,3,15,4065,4707,0.0212,312,123,7,low,2.12
IG0006334,6,brand,10034,image,Technology,Profile,0,2025-04-25 11:00:00,2025-04-25,11,Friday,127,1,11,22,5914,8760,0.0184,132,123,4,low,1.84
IG0006335,1,creator,9461,reel,Technology,Hashtags,1,2024-11-29 23:00:00,2024-11-29,23,Friday,431,12,0,55,6228,7710,0.0646,52,119,8,viral,6.46
IG0006344,7,creator,3551,image,Technology,Hashtags,0,2024-12-21 03:00:00,2024-12-21,3,Saturday,409,14,25,57,5153,8133,0.0621,656,138,8,viral,6.21
IG0006361,3,creator,10018,image,Technology,Home Feed,0,2025-10-04 08:00:00,2025-10-04,8,Saturday,161,4,6,14,5136,7211,0.0257,236,116,4,medium,2.57
IG0006376,1,creator,9461,reel,Technology,External,0,2025-11-15 11:00:00,2025-11-15,11,Saturday,235,7,14,36,3451,5238,0.0557,59,113,10,high,5.57
IG0006381,19,creator,3447,image,Technology,Profile,0,2025-11-18 04:00:00,2025-11-18,4,Tuesday,120,1,9,17,1700,2387,0.0616,791,136,9,viral,6.16
IG0006382,10,creator,4542,reel,Technology,External,1,2025-06-20 10:00:00,2025-06-20,10,Friday,40,1,3,9,1025,1533,0.0346,649,98,5,medium,3.46
IG0006401,3,creator,10018,image,Technology,Profile,1,2025-02-26 22:00:00,2025-02-26,22,Wednesday,657,30,42,87,2989,3764,0.2168,822,130,3,viral,21.68
IG0006418,5,creator,10739,carousel,Technology,Explore,1,2025-07-01 13:00:00,2025-07-01,13,Tuesday,26,0,0,7,1747,2305,0.0143,142,124,5,low,1.43
IG0006443,19,creator,3447,image,Technology,Hashtags,0,2025-02-02 03:00:00,2025-02-02,3,Sunday,225,8,9,33,4277,6782,0.0405,15,133,9,high,4.05
IG0006447,16,brand,9696,carousel,Technology,Reels Feed,0,2025-07-13 23:00:00,2025-07-13,23,Sunday,46,1,1,11,4516,5727,0.0103,90,126,12,low,1.03
IG0006459,17,creator,15923,image,Technology,Hashtags,0,2025-04-11 04:00:00,2025-04-11,4,Friday,182,0,5,32,3081,4731,0.0463,32,138,10,high,4.63
IG0006469,18,creator,7486,image,Technology,Profile,0,2025-11-16 03:00:00,2025-11-16,3,Sunday,172,2,18,21,5475,7072,0.0301,61,103,5,medium,3.01
IG0006472,19,creator,3447,image,Technology,Profile,0,2025-02-12 05:00:00,2025-02-12,5,Wednesday,180,9,9,23,3161,3991,0.0554,844,110,8,high,5.54
IG0006474,18,creator,7486,image,Technology,Reels Feed,1,2025-08-10 02:00:00,2025-08-10,2,Sunday,1395,46,65,237,17574,27122,0.0643,881,130,8,viral,6.43
IG0006493,7,creator,3551,image,Technology,Profile,1,2025-04-09 17:00:00,2025-04-09,17,Wednesday,321,9,20,50,4072,5545,0.0721,894,119,7,viral,7.21
IG0006501,17,brand,15923,image,Technology,Explore,0,2025-05-19 20:00:00,2025-05-19,20,Monday,105,3,4,21,3857,5226,0.0254,169,99,7,medium,2.54
IG0006521,4,creator,4972,carousel,Technology,Reels Feed,1,2025-11-08 22:00:00,2025-11-08,22,Saturday,237,4,11,32,8158,10550,0.0269,819,145,11,medium,2.69
IG0006531,6,creator,10034,image,Technology,External,1,2025-10-07 22:00:00,2025-10-07,22,Tuesday,104,5,6,16,2734,3438,0.0381,261,104,5,medium,3.81
IG0006543,9,brand,6916,carousel,Technology,Hashtags,0,2025-03-18 10:00:00,2025-03-18,10,Tuesday,173,3,8,24,9914,11962,0.0174,514,135,6,low,1.74
IG0006550,20,creator,31095,carousel,Technology,Explore,1,2024-11-20 01:00:00,2024-11-20,1,Wednesday,225,8,14,39,2844,3283,0.0871,525,134,21,viral,8.71
IG0006554,16,creator,9696,carousel,Technology,Explore,1,2024-12-25 12:00:00,2024-12-25,12,Wednesday,558,12,28,78,14395,20944,0.0323,985,114,7,medium,3.23
IG0006560,17,creator,15923,image,Technology,Explore,1,2025-03-16 00:00:00,2025-03-16,0,Sunday,108,1,11,0,7321,10610,0.0113,315,112,6,low,1.13
IG0006561,2,creator,22291,image,Technology,Home Feed,1,2025-04-30 00:00:00,2025-04-30,0,Wednesday,81,4,5,12,2085,3289,0.031,243,130,7,medium,3.1
IG0006566,10,creator,4542,image,Technology,Hashtags,1,2025-09-10 13:00:00,2025-09-10,13,Wednesday,276,10,9,37,4371,6431,0.0516,460,125,8,high,5.16
IG0006570,15,creator,8167,reel,Technology,Home Feed,0,2025-04-01 16:00:00,2025-04-01,16,Tuesday,770,20,43,128,10272,14559,0.066,197,102,11,viral,6.6
IG0006584,4,brand,4972,reel,Technology,Reels Feed,1,2025-06-23 18:00:00,2025-06-23,18,Monday,95,3,5,20,4976,7169,0.0172,858,127,8,low,1.72
IG0006586,5,creator,10739,image,Technology,Hashtags,0,2025-01-08 06:00:00,2025-01-08,6,Wednesday,277,9,13,44,4609,7172,0.0478,822,119,5,high,4.78
IG0006591,19,brand,3447,reel,Technology,Reels Feed,1,2025-03-08 00:00:00,2025-03-08,0,Saturday,107,6,10,24,6337,7524,0.0195,153,111,7,low,1.95
IG0006595,10,creator,4542,reel,Technology,Explore,0,2025-05-12 15:00:00,2025-05-12,15,Monday,121,7,6,23,2491,3438,0.0457,923,117,9,high,4.57
IG0006608,19,brand,3447,reel,Technology,Profile,0,2025-05-19 03:00:00,2025-05-19,3,Monday,60,2,1,6,1996,2598,0.0266,565,115,4,medium,2.66
IG0006615,1,creator,9461,image,Technology,Explore,1,2024-11-19 07:00:00,2024-11-19,7,Tuesday,350,6,7,38,5585,7532,0.0532,804,112,10,viral,5.32
IG0006619,18,creator,7486,carousel,Technology,Explore,0,2025-07-06 01:00:00,2025-07-06,1,Sunday,80,4,5,8,6220,8703,0.0111,124,128,9,low,1.11
IG0006630,4,creator,4972,reel,Technology,Explore,0,2025-06-13 06:00:00,2025-06-13,6,Friday,54,2,3,7,1261,1700,0.0388,631,118,4,high,3.88
IG0006655,7,creator,3551,image,Technology,Explore,1,2025-05-27 21:00:00,2025-05-27,21,Tuesday,453,11,24,80,6724,8146,0.0697,840,149,13,viral,6.97
IG0006659,12,creator,13798,image,Technology,Explore,0,2025-10-15 00:00:00,2025-10-15,0,Wednesday,135,5,5,19,3794,4243,0.0387,99,115,6,medium,3.87
IG0006683,12,brand,13798,image,Technology,External,0,2025-07-09 04:00:00,2025-07-09,4,Wednesday,94,4,5,13,3564,4401,0.0264,356,125,13,medium,2.64
IG0006689,18,creator,7486,carousel,Technology,Profile,0,2025-01-12 00:00:00,2025-01-12,0,Sunday,501,13,20,81,7371,11671,0.0527,844,157,9,high,5.27
IG0006690,3,brand,10018,carousel,Technology,Hashtags,0,2025-02-13 18:00:00,2025-02-13,18,Thursday,113,6,2,15,9782,14263,0.0095,994,106,9,low,0.95
IG0006695,12,creator,13798,carousel,Technology,Explore,0,2025-05-09 11:00:00,2025-05-09,11,Friday,840,26,44,131,12848,17346,0.06,478,118,10,viral,6.0
IG0006702,10,brand,4542,image,Technology,External,1,2025-04-09 00:00:00,2025-04-09,0,Wednesday,309,10,18,56,4789,7259,0.0541,945,107,9,viral,5.41
IG0006714,4,brand,4972,carousel,Technology,Hashtags,0,2025-07-07 23:00:00,2025-07-07,23,Monday,175,4,9,31,8033,10025,0.0218,580,129,6,low,2.18
IG0006718,5,creator,10739,image,Technology,Hashtags,1,2024-12-19 17:00:00,2024-12-19,17,Thursday,173,5,7,31,4181,5946,0.0363,657,123,8,medium,3.63
IG0006720,16,brand,9696,image,Technology,Hashtags,1,2025-08-29 23:00:00,2025-08-29,23,Friday,462,12,23,56,6133,9217,0.06,572,140,5,viral,6.0
IG0006742,11,creator,9044,image,Technology,Hashtags,0,2024-12-17 09:00:00,2024-12-17,9,Tuesday,50,1,4,0,1086,1590,0.0346,383,114,7,medium,3.46
IG0006756,13,creator,5824,image,Technology,Reels Feed,1,2025-10-30 13:00:00,2025-10-30,13,Thursday,52,0,3,6,3128,4715,0.0129,401,103,7,low,1.29
IG0006760,16,creator,9696,carousel,Technology,Home Feed,1,2024-12-30 04:00:00,2024-12-30,4,Monday,80,1,2,14,2853,3414,0.0284,284,126,7,medium,2.84
IG0006766,7,creator,3551,reel,Technology,Reels Feed,0,2025-05-22 07:00:00,2025-05-22,7,Thursday,313,9,17,47,4478,6029,0.064,29,106,10,viral,6.4
IG0006778,6,creator,10034,image,Technology,Hashtags,0,2025-02-05 20:00:00,2025-02-05,20,Wednesday,258,8,9,47,5180,8241,0.0391,691,121,7,medium,3.91
IG0006783,16,creator,9696,reel,Technology,Reels Feed,0,2024-11-25 14:00:00,2024-11-25,14,Monday,138,8,7,23,6839,10566,0.0167,996,123,8,low,1.67
IG0006786,7,creator,3551,carousel,Technology,Reels Feed,0,2024-12-31 00:00:00,2024-12-31,0,Tuesday,76,2,5,12,2284,3202,0.0297,995,124,9,medium,2.97
IG0006791,14,brand,3083,carousel,Technology,Reels Feed,1,2025-03-28 22:00:00,2025-03-28,22,Friday,89,1,4,15,3729,4815,0.0226,793,127,5,low,2.26
IG0006798,8,brand,15986,carousel,Technology,Hashtags,0,2025-11-17 15:00:00,2025-11-17,15,Monday,259,12,12,46,5772,6943,0.0474,123,112,8,high,4.74
IG0006805,5,creator,10739,image,Technology,Explore,1,2025-09-11 03:00:00,2025-09-11,3,Thursday,258,0,10,43,3543,4834,0.0643,335,126,11,viral,6.43
IG0006808,6,creator,10034,image,Technology,Reels Feed,0,2025-09-03 20:00:00,2025-09-03,20,Wednesday,190,4,10,34,2880,4494,0.053,688,120,11,high,5.3
IG0006809,5,creator,10739,image,Technology,Reels Feed,1,2025-09-25 00:00:00,2025-09-25,0,Thursday,145,3,6,22,4154,6582,0.0267,137,106,6,low,2.67
IG0006810,19,creator,3447,carousel,Technology,Hashtags,0,2025-01-19 12:00:00,2025-01-19,12,Sunday,257,4,11,43,4958,7532,0.0418,758,106,13,high,4.18
IG0006830,13,brand,5824,image,Technology,Explore,1,2025-10-04 06:00:00,2025-10-04,6,Saturday,269,6,5,32,19372,30192,0.0103,340,124,7,low,1.03
IG0006835,5,creator,10739,image,Technology,Profile,1,2025-11-13 15:00:00,2025-11-13,15,Thursday,314,10,15,44,4349,5903,0.0649,148,121,5,viral,6.49
IG0006877,6,creator,10034,carousel,Technology,Home Feed,1,2025-03-01 05:00:00,2025-03-01,5,Saturday,91,1,6,21,2735,3040,0.0391,403,124,7,medium,3.91
IG0006884,6,creator,10034,reel,Technology,Profile,0,2025-05-24 05:00:00,2025-05-24,5,Saturday,75,5,5,15,955,1165,0.0858,380,113,7,viral,8.58
IG0006885,16,creator,9696,carousel,Technology,Explore,0,2024-12-14 00:00:00,2024-12-14,0,Saturday,117,3,13,0,7100,9295,0.0143,885,111,11,low,1.43
IG0006900,5,brand,10739,reel,Technology,External,1,2025-05-10 09:00:00,2025-05-10,9,Saturday,75,2,4,15,3814,4757,0.0202,560,89,6,low,2.02
IG0006909,6,creator,10034,carousel,Technology,Hashtags,1,2025-06-23 21:00:00,2025-06-23,21,Monday,99,4,7,14,4732,6103,0.0203,680,129,8,low,2.03
IG0006918,19,creator,3447,image,Technology,Hashtags,0,2025-11-13 18:00:00,2025-11-13,18,Thursday,45,2,4,2,2701,3867,0.0137,416,131,12,low,1.37
IG0006919,20,creator,31095,image,Technology,External,1,2025-04-30 01:00:00,2025-04-30,1,Wednesday,174,7,6,29,3979,4590,0.0471,205,114,8,high,4.71
IG0006922,18,creator,7486,reel,Technology,Profile,0,2025-06-22 12:00:00,2025-06-22,12,Sunday,267,8,15,29,4478,5646,0.0565,252,127,14,high,5.65
IG0006938,6,brand,10034,image,Technology,Profile,0,2025-06-26 18:00:00,2025-06-26,18,Thursday,238,12,13,52,7763,12152,0.0259,852,132,9,medium,2.59
IG0006948,10,brand,4542,image,Technology,External,1,2024-12-17 04:00:00,2024-12-17,4,Tuesday,757,24,48,109,14097,17434,0.0538,363,131,9,high,5.38
IG0006957,10,brand,4542,reel,Technology,Reels Feed,1,2025-04-21 16:00:00,2025-04-21,16,Monday,513,0,29,83,13627,18245,0.0343,904,131,9,medium,3.43
IG0006959,20,brand,31095,reel,Technology,External,1,2025-10-21 11:00:00,2025-10-21,11,Tuesday,170,5,9,34,2675,3697,0.059,633,139,13,viral,5.9
IG0006964,18,brand,7486,image,Technology,Explore,1,2025-05-08 16:00:00,2025-05-08,16,Thursday,37,3,1,12,2283,2582,0.0205,22,121,9,low,2.05
IG0006969,7,brand,3551,image,Technology,Home Feed,0,2025-05-03 23:00:00,2025-05-03,23,Saturday,81,2,5,6,1295,1511,0.0622,798,111,4,viral,6.22
IG0006978,9,brand,6916,carousel,Technology,Reels Feed,1,2025-08-30 01:00:00,2025-08-30,1,Saturday,159,7,12,17,2672,3956,0.0493,50,111,7,high,4.93
IG0006988,3,brand,10018,image,Technology,Hashtags,0,2025-05-04 12:00:00,2025-05-04,12,Sunday,15,1,1,3,1106,1284,0.0156,598,142,15,low,1.56
IG0006996,16,creator,9696,carousel,Technology,Reels Feed,0,2024-11-21 13:00:00,2024-11-21,13,Thursday,215,6,11,37,5527,7692,0.035,996,130,6,medium,3.5
IG0007034,1,creator,9461,reel,Technology,External,0,2025-10-17 11:00:00,2025-10-17,11,Friday,313,9,14,54,7794,8920,0.0437,510,126,6,high,4.37
IG0007047,4,brand,4972,image,Technology,Reels Feed,1,2025-10-07 06:00:00,2025-10-07,6,Tuesday,53,2,2,11,3921,4736,0.0144,667,116,6,low,1.44
